data,cidade,latitude,longitude,temp_media,temp_max,temp_min,precipitacao,umidade,vento,radiacao_solar,ano,mes,risco_calor,risco_seca,risco_radiacao,risco_umidade,indice_risco_climatico,classificacao_risco
2016-10-29,Petrolina/PE,-9.3986,-40.5008,29.55,37.69,21.73,0.0,39.14,4.42,28.9,2016,10,True,True,True,True,4,Alto
2016-10-30,Petrolina/PE,-9.3986,-40.5008,29.07,36.39,22.29,0.0,47.26,6.1,22.63,2016,10,True,True,False,True,3,Alto
2016-10-31,Petrolina/PE,-9.3986,-40.5008,28.83,36.37,20.76,0.0,46.66,5.79,28.42,2016,10,True,True,True,True,4,Alto
2016-11-01,Petrolina/PE,-9.3986,-40.5008,28.84,36.2,21.25,0.0,46.88,5.85,27.83,2016,11,True,True,True,True,4,Alto
2016-11-02,Petrolina/PE,-9.3986,-40.5008,28.28,36.52,20.51,0.13,46.64,6.1,28.58,2016,11,True,False,True,True,3,Alto
2016-11-03,Petrolina/PE,-9.3986,-40.5008,28.16,35.81,20.33,0.0,50.42,6.15,23.12,2016,11,True,True,False,False,2,Médio
2016-11-04,Petrolina/PE,-9.3986,-40.5008,28.46,36.04,21.48,0.0,46.34,6.04,26.96,2016,11,True,True,True,True,4,Alto
2016-11-05,Petrolina/PE,-9.3986,-40.5008,28.1,35.68,20.64,0.02,50.62,6.3,24.17,2016,11,True,False,True,False,2,Médio
2016-11-06,Petrolina/PE,-9.3986,-40.5008,27.82,35.51,20.53,0.0,52.69,6.31,27.29,2016,11,True,True,True,False,3,Alto
2016-11-07,Petrolina/PE,-9.3986,-40.5008,28.71,36.04,21.6,0.02,48.54,5.44,23.42,2016,11,True,False,False,True,2,Médio
2016-11-08,Petrolina/PE,-9.3986,-40.5008,29.04,36.2,21.28,0.0,45.14,4.57,25.49,2016,11,True,True,True,True,4,Alto
2016-11-09,Petrolina/PE,-9.3986,-40.5008,29.69,36.62,22.26,0.0,47.56,4.73,21.82,2016,11,True,True,False,True,3,Alto
2016-11-10,Petrolina/PE,-9.3986,-40.5008,29.93,36.2,22.79,0.15,46.96,4.45,19.65,2016,11,True,False,False,True,2,Médio
2016-11-11,Petrolina/PE,-9.3986,-40.5008,30.18,35.4,23.9,0.02,47.54,3.76,21.21,2016,11,True,False,False,True,2,Médio
2016-11-12,Petrolina/PE,-9.3986,-40.5008,28.57,32.77,24.2,0.24,53.36,3.16,19.43,2016,11,False,False,False,False,0,Baixo
2016-11-13,Petrolina/PE,-9.3986,-40.5008,29.16,34.92,24.43,0.37,52.85,3.25,19.7,2016,11,True,False,False,False,1,Baixo
2016-11-14,Petrolina/PE,-9.3986,-40.5008,27.75,32.68,23.6,0.92,53.69,3.13,22.45,2016,11,False,False,False,False,0,Baixo
2016-11-15,Petrolina/PE,-9.3986,-40.5008,29.65,35.91,23.97,1.44,49.21,2.55,18.87,2016,11,True,False,False,True,2,Médio
2016-11-16,Petrolina/PE,-9.3986,-40.5008,27.74,31.86,24.68,3.47,62.19,2.65,18.69,2016,11,False,False,False,False,0,Baixo
2016-11-17,Petrolina/PE,-9.3986,-40.5008,28.95,34.41,23.48,0.77,56.98,3.0,20.12,2016,11,False,False,False,False,0,Baixo
2016-11-18,Petrolina/PE,-9.3986,-40.5008,30.44,36.67,23.86,0.09,48.88,2.76,26.75,2016,11,True,False,True,True,3,Alto
2016-11-19,Petrolina/PE,-9.3986,-40.5008,30.67,36.52,24.28,2.13,48.9,2.55,18.86,2016,11,True,False,False,True,2,Médio
2016-11-20,Petrolina/PE,-9.3986,-40.5008,28.91,34.17,24.85,3.92,58.73,2.16,17.49,2016,11,False,False,False,False,0,Baixo
2016-11-21,Petrolina/PE,-9.3986,-40.5008,28.99,35.28,22.78,1.2,53.62,4.46,17.92,2016,11,True,False,False,False,1,Baixo
2016-11-22,Petrolina/PE,-9.3986,-40.5008,29.58,37.05,22.16,0.0,48.72,3.65,25.42,2016,11,True,True,True,True,4,Alto
2016-11-23,Petrolina/PE,-9.3986,-40.5008,30.08,37.81,22.57,0.0,43.27,3.67,28.07,2016,11,True,True,True,True,4,Alto
2016-11-24,Petrolina/PE,-9.3986,-40.5008,30.69,38.48,23.42,0.0,40.54,3.67,28.45,2016,11,True,True,True,True,4,Alto
2016-11-25,Petrolina/PE,-9.3986,-40.5008,30.07,38.37,22.54,0.0,37.75,4.56,29.2,2016,11,True,True,True,True,4,Alto
2016-11-26,Petrolina/PE,-9.3986,-40.5008,28.38,37.0,20.14,0.0,41.39,4.69,29.73,2016,11,True,True,True,True,4,Alto
2016-11-27,Petrolina/PE,-9.3986,-40.5008,28.52,36.81,20.25,0.0,41.87,4.06,28.96,2016,11,True,True,True,True,4,Alto
2016-11-28,Petrolina/PE,-9.3986,-40.5008,28.95,37.05,21.12,0.0,41.14,3.79,29.07,2016,11,True,True,True,True,4,Alto
2016-11-29,Petrolina/PE,-9.3986,-40.5008,29.58,38.22,21.36,0.0,35.25,3.39,29.5,2016,11,True,True,True,True,4,Alto
2016-11-30,Petrolina/PE,-9.3986,-40.5008,30.36,37.93,21.38,0.0,38.32,2.91,26.69,2016,11,True,True,True,True,4,Alto
2016-12-01,Petrolina/PE,-9.3986,-40.5008,30.97,37.11,24.34,0.0,40.7,4.29,24.9,2016,12,True,True,True,True,4,Alto
2016-12-02,Petrolina/PE,-9.3986,-40.5008,30.7,37.37,23.7,0.01,44.71,4.3,21.81,2016,12,True,False,False,True,2,Médio
2016-12-03,Petrolina/PE,-9.3986,-40.5008,30.42,37.02,23.1,0.0,44.86,3.57,26.87,2016,12,True,True,True,True,4,Alto
2016-12-04,Petrolina/PE,-9.3986,-40.5008,31.45,38.45,23.66,0.0,38.54,3.51,27.24,2016,12,True,True,True,True,4,Alto
2016-12-05,Petrolina/PE,-9.3986,-40.5008,32.38,38.49,24.67,0.0,37.63,2.51,25.85,2016,12,True,True,True,True,4,Alto
2016-12-06,Petrolina/PE,-9.3986,-40.5008,32.75,38.5,24.97,0.0,35.81,2.4,26.15,2016,12,True,True,True,True,4,Alto
2016-12-07,Petrolina/PE,-9.3986,-40.5008,32.41,38.13,26.37,0.11,38.08,2.75,24.87,2016,12,True,False,True,True,3,Alto
2016-12-08,Petrolina/PE,-9.3986,-40.5008,31.7,38.29,25.67,0.55,44.64,2.49,24.47,2016,12,True,False,True,True,3,Alto
2016-12-09,Petrolina/PE,-9.3986,-40.5008,32.0,37.93,25.87,0.45,41.51,2.69,22.98,2016,12,True,False,False,True,2,Médio
2016-12-10,Petrolina/PE,-9.3986,-40.5008,31.84,38.24,23.97,0.27,40.44,2.7,23.89,2016,12,True,False,False,True,2,Médio
2016-12-11,Petrolina/PE,-9.3986,-40.5008,31.68,36.9,25.58,0.08,43.29,2.58,24.24,2016,12,True,False,True,True,3,Alto
2016-12-12,Petrolina/PE,-9.3986,-40.5008,31.66,37.71,26.25,0.99,46.81,2.45,24.52,2016,12,True,False,True,True,3,Alto
2016-12-13,Petrolina/PE,-9.3986,-40.5008,29.2,34.51,25.27,4.77,57.18,2.99,17.2,2016,12,False,False,False,False,0,Baixo
2016-12-14,Petrolina/PE,-9.3986,-40.5008,28.64,34.44,22.98,1.63,52.96,2.52,23.52,2016,12,False,False,False,False,0,Baixo
2016-12-15,Petrolina/PE,-9.3986,-40.5008,29.43,35.38,22.84,0.3,48.02,3.5,24.91,2016,12,True,False,True,True,3,Alto
2016-12-16,Petrolina/PE,-9.3986,-40.5008,28.32,34.31,22.75,1.6,50.13,5.13,19.44,2016,12,False,False,False,True,1,Baixo
2016-12-17,Petrolina/PE,-9.3986,-40.5008,27.77,35.02,20.89,1.36,52.17,5.0,22.01,2016,12,True,False,False,False,1,Baixo
2016-12-18,Petrolina/PE,-9.3986,-40.5008,26.73,32.8,21.55,0.19,53.24,4.83,18.35,2016,12,False,False,False,False,0,Baixo
2016-12-19,Petrolina/PE,-9.3986,-40.5008,27.86,34.34,22.15,0.59,49.96,4.65,19.01,2016,12,False,False,False,True,1,Baixo
2016-12-20,Petrolina/PE,-9.3986,-40.5008,27.62,35.12,21.44,0.38,54.02,5.42,21.78,2016,12,True,False,False,False,1,Baixo
2016-12-21,Petrolina/PE,-9.3986,-40.5008,28.41,36.19,21.52,0.11,53.4,5.57,21.58,2016,12,True,False,False,False,1,Baixo
2016-12-22,Petrolina/PE,-9.3986,-40.5008,28.78,36.63,21.65,0.01,50.34,5.52,23.93,2016,12,True,False,False,False,1,Baixo
2016-12-23,Petrolina/PE,-9.3986,-40.5008,28.42,36.45,21.09,0.24,50.12,5.37,24.37,2016,12,True,False,True,True,3,Alto
2016-12-24,Petrolina/PE,-9.3986,-40.5008,28.23,36.3,20.13,0.25,47.16,4.57,26.11,2016,12,True,False,True,True,3,Alto
2016-12-25,Petrolina/PE,-9.3986,-40.5008,29.2,37.1,21.29,0.0,44.73,3.62,25.38,2016,12,True,True,True,True,4,Alto
2016-12-26,Petrolina/PE,-9.3986,-40.5008,29.96,36.71,22.8,0.91,47.68,3.92,24.87,2016,12,True,False,True,True,3,Alto
2016-12-27,Petrolina/PE,-9.3986,-40.5008,30.45,37.87,22.58,0.11,46.54,4.99,26.71,2016,12,True,False,True,True,3,Alto
2016-12-28,Petrolina/PE,-9.3986,-40.5008,29.0,35.56,22.8,0.0,47.44,5.31,20.74,2016,12,True,True,False,True,3,Alto
2016-12-29,Petrolina/PE,-9.3986,-40.5008,28.3,34.56,22.92,0.01,50.8,4.93,20.59,2016,12,False,False,False,False,0,Baixo
2016-12-30,Petrolina/PE,-9.3986,-40.5008,29.25,36.53,21.68,0.0,44.81,4.87,23.51,2016,12,True,True,False,True,3,Alto
2016-12-31,Petrolina/PE,-9.3986,-40.5008,29.5,37.16,21.87,0.0,44.14,4.72,25.93,2016,12,True,True,True,True,4,Alto
2017-01-01,Petrolina/PE,-9.3986,-40.5008,29.98,37.41,22.22,0.0,46.04,4.8,27.21,2017,1,True,True,True,True,4,Alto
2017-01-02,Petrolina/PE,-9.3986,-40.5008,30.16,37.54,22.67,0.0,44.39,3.93,25.92,2017,1,True,True,True,True,4,Alto
2017-01-03,Petrolina/PE,-9.3986,-40.5008,29.68,35.19,23.98,0.0,45.62,3.06,25.53,2017,1,True,True,True,True,4,Alto
2017-01-04,Petrolina/PE,-9.3986,-40.5008,30.35,37.07,22.72,0.0,44.03,4.18,24.18,2017,1,True,True,True,True,4,Alto
2017-01-05,Petrolina/PE,-9.3986,-40.5008,30.07,37.03,23.93,0.0,44.47,5.17,25.67,2017,1,True,True,True,True,4,Alto
2017-01-06,Petrolina/PE,-9.3986,-40.5008,28.82,36.6,21.68,0.0,43.22,4.91,23.29,2017,1,True,True,False,True,3,Alto
2017-01-07,Petrolina/PE,-9.3986,-40.5008,28.86,36.4,21.32,0.0,44.26,4.6,28.73,2017,1,True,True,True,True,4,Alto
2017-01-08,Petrolina/PE,-9.3986,-40.5008,28.74,36.16,21.39,0.0,42.36,4.17,27.25,2017,1,True,True,True,True,4,Alto
2017-01-09,Petrolina/PE,-9.3986,-40.5008,29.48,36.46,21.18,0.0,41.67,3.51,27.11,2017,1,True,True,True,True,4,Alto
2017-01-10,Petrolina/PE,-9.3986,-40.5008,29.8,36.51,23.5,0.03,48.21,3.43,23.78,2017,1,True,False,False,True,2,Médio
2017-01-11,Petrolina/PE,-9.3986,-40.5008,27.07,30.8,24.32,1.16,60.21,2.38,18.1,2017,1,False,False,False,False,0,Baixo
2017-01-12,Petrolina/PE,-9.3986,-40.5008,28.28,33.23,23.98,0.02,54.32,2.42,24.23,2017,1,False,False,True,False,1,Baixo
2017-01-13,Petrolina/PE,-9.3986,-40.5008,30.45,37.23,23.79,0.0,45.39,3.59,22.67,2017,1,True,True,False,True,3,Alto
2017-01-14,Petrolina/PE,-9.3986,-40.5008,30.2,37.03,23.03,0.0,44.2,2.71,27.14,2017,1,True,True,True,True,4,Alto
2017-01-15,Petrolina/PE,-9.3986,-40.5008,30.45,36.72,23.51,0.0,45.15,3.43,23.3,2017,1,True,True,False,True,3,Alto
2017-01-16,Petrolina/PE,-9.3986,-40.5008,29.66,37.16,22.89,0.0,44.18,4.1,24.89,2017,1,True,True,True,True,4,Alto
2017-01-17,Petrolina/PE,-9.3986,-40.5008,28.93,36.25,21.16,0.0,42.84,3.94,27.06,2017,1,True,True,True,True,4,Alto
2017-01-18,Petrolina/PE,-9.3986,-40.5008,29.74,36.59,22.52,0.42,46.98,3.38,26.32,2017,1,True,False,True,True,3,Alto
2017-01-19,Petrolina/PE,-9.3986,-40.5008,30.22,37.16,23.23,0.12,44.98,4.42,22.06,2017,1,True,False,False,True,2,Médio
2017-01-20,Petrolina/PE,-9.3986,-40.5008,29.4,36.29,22.26,0.01,43.29,4.02,27.22,2017,1,True,False,True,True,3,Alto
2017-01-21,Petrolina/PE,-9.3986,-40.5008,30.09,37.25,22.15,0.0,44.29,3.92,26.82,2017,1,True,True,True,True,4,Alto
2017-01-22,Petrolina/PE,-9.3986,-40.5008,30.53,37.57,22.72,0.0,41.88,3.79,23.19,2017,1,True,True,False,True,3,Alto
2017-01-23,Petrolina/PE,-9.3986,-40.5008,31.43,38.16,24.26,0.0,43.22,4.22,25.09,2017,1,True,True,True,True,4,Alto
2017-01-24,Petrolina/PE,-9.3986,-40.5008,30.55,36.96,23.9,0.04,45.48,4.11,22.17,2017,1,True,False,False,True,2,Médio
2017-01-25,Petrolina/PE,-9.3986,-40.5008,29.27,35.61,23.55,0.02,47.77,3.78,21.03,2017,1,True,False,False,True,2,Médio
2017-01-26,Petrolina/PE,-9.3986,-40.5008,30.0,36.58,22.56,0.0,41.95,3.34,27.32,2017,1,True,True,True,True,4,Alto
2017-01-27,Petrolina/PE,-9.3986,-40.5008,30.08,35.76,23.3,0.0,43.38,4.06,22.39,2017,1,True,True,False,True,3,Alto
2017-01-28,Petrolina/PE,-9.3986,-40.5008,29.93,36.76,23.29,0.02,49.52,5.08,21.25,2017,1,True,False,False,True,2,Médio
2017-01-29,Petrolina/PE,-9.3986,-40.5008,29.39,36.89,22.38,0.0,42.57,4.7,28.36,2017,1,True,True,True,True,4,Alto
2017-01-30,Petrolina/PE,-9.3986,-40.5008,29.69,37.3,21.62,0.0,42.32,3.95,28.47,2017,1,True,True,True,True,4,Alto
2017-01-31,Petrolina/PE,-9.3986,-40.5008,29.91,36.84,22.82,0.0,44.32,3.8,27.16,2017,1,True,True,True,True,4,Alto
2017-02-01,Petrolina/PE,-9.3986,-40.5008,30.45,36.88,23.6,0.1,46.07,3.41,22.73,2017,2,True,False,False,True,2,Médio
2017-02-02,Petrolina/PE,-9.3986,-40.5008,28.47,33.6,23.65,2.48,55.88,2.8,20.39,2017,2,False,False,False,False,0,Baixo
2017-02-03,Petrolina/PE,-9.3986,-40.5008,29.13,35.59,23.02,0.65,53.9,2.27,22.71,2017,2,True,False,False,False,1,Baixo
2017-02-04,Petrolina/PE,-9.3986,-40.5008,30.76,37.54,23.6,0.0,43.84,3.29,25.72,2017,2,True,True,True,True,4,Alto
2017-02-05,Petrolina/PE,-9.3986,-40.5008,30.66,37.64,22.91,0.0,44.73,3.01,25.7,2017,2,True,True,True,True,4,Alto
2017-02-06,Petrolina/PE,-9.3986,-40.5008,30.97,37.73,24.0,0.0,44.52,3.38,25.14,2017,2,True,True,True,True,4,Alto
2017-02-07,Petrolina/PE,-9.3986,-40.5008,30.73,37.33,24.71,2.6,49.17,2.83,22.34,2017,2,True,False,False,True,2,Médio
2017-02-08,Petrolina/PE,-9.3986,-40.5008,29.26,35.24,23.45,3.62,58.14,1.86,23.48,2017,2,True,False,False,False,1,Baixo
2017-02-09,Petrolina/PE,-9.3986,-40.5008,27.68,33.89,22.84,1.81,64.02,2.98,21.12,2017,2,False,False,False,False,0,Baixo
2017-02-10,Petrolina/PE,-9.3986,-40.5008,24.83,27.85,22.85,5.23,76.82,2.47,14.76,2017,2,False,False,False,False,0,Baixo
2017-02-11,Petrolina/PE,-9.3986,-40.5008,26.49,31.05,22.5,0.49,65.33,1.78,21.05,2017,2,False,False,False,False,0,Baixo
2017-02-12,Petrolina/PE,-9.3986,-40.5008,27.56,33.37,22.31,0.45,53.35,2.84,18.01,2017,2,False,False,False,False,0,Baixo
2017-02-13,Petrolina/PE,-9.3986,-40.5008,27.25,33.75,21.88,0.17,49.14,3.78,19.16,2017,2,False,False,False,True,1,Baixo
2017-02-14,Petrolina/PE,-9.3986,-40.5008,25.37,28.26,22.31,0.05,60.98,3.71,10.97,2017,2,False,False,False,False,0,Baixo
2017-02-15,Petrolina/PE,-9.3986,-40.5008,28.61,35.41,21.7,0.0,50.73,4.56,20.25,2017,2,True,True,False,False,2,Médio
2017-02-16,Petrolina/PE,-9.3986,-40.5008,29.08,36.43,21.92,0.0,49.46,3.73,20.97,2017,2,True,True,False,True,3,Alto
2017-02-17,Petrolina/PE,-9.3986,-40.5008,26.82,32.47,21.38,0.0,50.58,3.03,21.61,2017,2,False,True,False,False,1,Baixo
2017-02-18,Petrolina/PE,-9.3986,-40.5008,28.81,35.07,22.3,0.0,48.63,2.77,19.65,2017,2,True,True,False,True,3,Alto
2017-02-19,Petrolina/PE,-9.3986,-40.5008,29.45,36.52,22.17,0.0,44.03,3.82,25.29,2017,2,True,True,True,True,4,Alto
2017-02-20,Petrolina/PE,-9.3986,-40.5008,27.92,35.34,22.06,19.78,58.91,4.12,21.98,2017,2,True,False,False,False,1,Baixo
2017-02-21,Petrolina/PE,-9.3986,-40.5008,26.06,32.56,21.39,12.31,71.11,3.84,21.2,2017,2,False,False,False,False,0,Baixo
2017-02-22,Petrolina/PE,-9.3986,-40.5008,26.76,33.74,20.95,0.14,62.22,4.06,20.52,2017,2,False,False,False,False,0,Baixo
2017-02-23,Petrolina/PE,-9.3986,-40.5008,27.19,34.49,20.15,0.0,58.56,3.23,26.13,2017,2,False,True,True,False,2,Médio
2017-02-24,Petrolina/PE,-9.3986,-40.5008,27.05,34.35,20.92,0.0,59.88,2.97,25.18,2017,2,False,True,True,False,2,Médio
2017-02-25,Petrolina/PE,-9.3986,-40.5008,28.19,35.41,21.18,0.01,57.71,2.63,24.47,2017,2,True,False,True,False,2,Médio
2017-02-26,Petrolina/PE,-9.3986,-40.5008,29.01,35.77,22.38,0.04,56.93,2.32,22.1,2017,2,True,False,False,False,1,Baixo
2017-02-27,Petrolina/PE,-9.3986,-40.5008,29.11,35.89,22.81,0.76,55.33,2.81,25.32,2017,2,True,False,True,False,2,Médio
2017-02-28,Petrolina/PE,-9.3986,-40.5008,28.26,34.7,23.27,3.09,61.95,2.95,18.6,2017,2,False,False,False,False,0,Baixo
2017-03-01,Petrolina/PE,-9.3986,-40.5008,24.45,26.98,22.57,4.88,79.17,1.81,16.96,2017,3,False,False,False,False,0,Baixo
2017-03-02,Petrolina/PE,-9.3986,-40.5008,28.05,35.66,21.87,0.02,54.5,3.1,22.71,2017,3,True,False,False,False,1,Baixo
2017-03-03,Petrolina/PE,-9.3986,-40.5008,28.06,35.55,20.89,0.0,52.23,3.17,24.23,2017,3,True,True,True,False,3,Alto
2017-03-04,Petrolina/PE,-9.3986,-40.5008,28.66,35.87,21.94,0.0,51.11,3.26,27.72,2017,3,True,True,True,False,3,Alto
2017-03-05,Petrolina/PE,-9.3986,-40.5008,28.82,36.91,21.43,0.0,46.17,2.84,26.76,2017,3,True,True,True,True,4,Alto
2017-03-06,Petrolina/PE,-9.3986,-40.5008,29.26,36.6,21.65,0.0,48.26,2.84,25.04,2017,3,True,True,True,True,4,Alto
2017-03-07,Petrolina/PE,-9.3986,-40.5008,28.21,32.96,24.18,0.01,53.24,2.77,20.96,2017,3,False,False,False,False,0,Baixo
2017-03-08,Petrolina/PE,-9.3986,-40.5008,28.45,34.37,23.35,0.1,55.38,2.7,20.0,2017,3,False,False,False,False,0,Baixo
2017-03-09,Petrolina/PE,-9.3986,-40.5008,27.21,32.8,23.2,0.42,60.47,2.96,19.05,2017,3,False,False,False,False,0,Baixo
2017-03-10,Petrolina/PE,-9.3986,-40.5008,27.9,35.76,21.84,0.0,47.4,3.72,26.25,2017,3,True,True,True,True,4,Alto
2017-03-11,Petrolina/PE,-9.3986,-40.5008,29.01,36.17,22.07,0.0,48.24,3.55,24.41,2017,3,True,True,True,True,4,Alto
2017-03-12,Petrolina/PE,-9.3986,-40.5008,26.27,31.17,22.28,0.0,55.55,3.33,14.19,2017,3,False,True,False,False,1,Baixo
2017-03-13,Petrolina/PE,-9.3986,-40.5008,28.71,35.05,22.32,0.0,52.34,2.79,17.61,2017,3,True,True,False,False,2,Médio
2017-03-14,Petrolina/PE,-9.3986,-40.5008,28.32,33.4,23.99,0.01,52.93,3.36,18.59,2017,3,False,False,False,False,0,Baixo
2017-03-15,Petrolina/PE,-9.3986,-40.5008,28.8,35.88,22.9,0.01,48.84,4.36,19.2,2017,3,True,False,False,True,2,Médio
2017-03-16,Petrolina/PE,-9.3986,-40.5008,29.43,36.62,23.08,0.26,51.44,3.64,19.98,2017,3,True,False,False,False,1,Baixo
2017-03-17,Petrolina/PE,-9.3986,-40.5008,27.24,32.89,23.58,2.0,64.31,3.09,19.7,2017,3,False,False,False,False,0,Baixo
2017-03-18,Petrolina/PE,-9.3986,-40.5008,24.69,26.77,23.2,3.58,76.0,1.64,11.06,2017,3,False,False,False,False,0,Baixo
2017-03-19,Petrolina/PE,-9.3986,-40.5008,28.28,35.35,21.65,0.06,56.4,2.62,23.87,2017,3,True,False,False,False,1,Baixo
2017-03-20,Petrolina/PE,-9.3986,-40.5008,29.03,36.34,21.9,0.0,51.18,3.26,25.54,2017,3,True,True,True,False,3,Alto
2017-03-21,Petrolina/PE,-9.3986,-40.5008,28.94,37.08,21.43,0.0,48.19,3.57,26.6,2017,3,True,True,True,True,4,Alto
2017-03-22,Petrolina/PE,-9.3986,-40.5008,28.84,36.55,21.67,0.0,49.74,4.08,26.91,2017,3,True,True,True,True,4,Alto
2017-03-23,Petrolina/PE,-9.3986,-40.5008,29.05,36.46,21.73,0.01,54.28,4.16,22.68,2017,3,True,False,False,False,1,Baixo
2017-03-24,Petrolina/PE,-9.3986,-40.5008,29.72,36.75,22.76,0.0,50.0,4.0,21.36,2017,3,True,True,False,True,3,Alto
2017-03-25,Petrolina/PE,-9.3986,-40.5008,30.07,36.67,23.64,0.13,51.65,3.8,22.37,2017,3,True,False,False,False,1,Baixo
2017-03-26,Petrolina/PE,-9.3986,-40.5008,30.22,37.03,23.01,0.02,46.96,3.4,23.73,2017,3,True,False,False,True,2,Médio
2017-03-27,Petrolina/PE,-9.3986,-40.5008,30.96,37.66,23.56,0.01,44.14,2.73,21.81,2017,3,True,False,False,True,2,Médio
2017-03-28,Petrolina/PE,-9.3986,-40.5008,30.76,37.07,24.44,0.38,47.61,2.12,21.84,2017,3,True,False,False,True,2,Médio
2017-03-29,Petrolina/PE,-9.3986,-40.5008,30.17,35.52,25.8,0.93,54.83,1.17,18.4,2017,3,True,False,False,False,1,Baixo
2017-03-30,Petrolina/PE,-9.3986,-40.5008,26.58,29.9,23.51,9.12,71.95,1.73,13.92,2017,3,False,False,False,False,0,Baixo
2017-03-31,Petrolina/PE,-9.3986,-40.5008,27.16,34.18,22.32,7.87,72.47,2.87,18.15,2017,3,False,False,False,False,0,Baixo
2017-04-01,Petrolina/PE,-9.3986,-40.5008,27.26,33.37,22.45,2.66,69.91,2.09,15.04,2017,4,False,False,False,False,0,Baixo
2017-04-02,Petrolina/PE,-9.3986,-40.5008,25.48,30.89,21.9,7.84,75.47,2.29,15.87,2017,4,False,False,False,False,0,Baixo
2017-04-03,Petrolina/PE,-9.3986,-40.5008,26.21,32.54,22.49,1.39,68.38,3.72,18.03,2017,4,False,False,False,False,0,Baixo
2017-04-04,Petrolina/PE,-9.3986,-40.5008,26.91,34.66,20.25,0.13,60.03,3.61,23.73,2017,4,False,False,False,False,0,Baixo
2017-04-05,Petrolina/PE,-9.3986,-40.5008,27.15,34.59,20.76,0.1,60.88,3.98,18.56,2017,4,False,False,False,False,0,Baixo
2017-04-06,Petrolina/PE,-9.3986,-40.5008,27.64,35.0,22.05,0.03,58.9,4.32,20.77,2017,4,True,False,False,False,1,Baixo
2017-04-07,Petrolina/PE,-9.3986,-40.5008,26.51,34.14,19.65,0.0,56.05,3.72,23.53,2017,4,False,True,False,False,1,Baixo
2017-04-08,Petrolina/PE,-9.3986,-40.5008,27.71,35.3,21.02,0.0,53.72,4.28,22.96,2017,4,True,True,False,False,2,Médio
2017-04-09,Petrolina/PE,-9.3986,-40.5008,28.02,34.79,22.27,0.07,56.38,3.78,20.4,2017,4,False,False,False,False,0,Baixo
2017-04-10,Petrolina/PE,-9.3986,-40.5008,28.54,35.61,21.57,0.0,52.35,3.61,24.15,2017,4,True,True,True,False,3,Alto
2017-04-11,Petrolina/PE,-9.3986,-40.5008,28.89,35.56,22.64,0.01,53.56,3.36,18.87,2017,4,True,False,False,False,1,Baixo
2017-04-12,Petrolina/PE,-9.3986,-40.5008,29.04,35.24,23.56,0.06,53.59,3.11,19.93,2017,4,True,False,False,False,1,Baixo
2017-04-13,Petrolina/PE,-9.3986,-40.5008,29.12,36.11,24.08,0.5,53.29,3.93,16.37,2017,4,True,False,False,False,1,Baixo
2017-04-14,Petrolina/PE,-9.3986,-40.5008,27.83,34.79,23.33,1.21,65.12,4.85,18.42,2017,4,False,False,False,False,0,Baixo
2017-04-15,Petrolina/PE,-9.3986,-40.5008,28.42,35.67,22.52,0.15,60.4,5.2,15.31,2017,4,True,False,False,False,1,Baixo
2017-04-16,Petrolina/PE,-9.3986,-40.5008,28.4,35.63,22.18,0.22,59.68,4.66,16.87,2017,4,True,False,False,False,1,Baixo
2017-04-17,Petrolina/PE,-9.3986,-40.5008,28.85,35.71,22.59,0.05,57.66,3.82,19.65,2017,4,True,False,False,False,1,Baixo
2017-04-18,Petrolina/PE,-9.3986,-40.5008,29.25,36.66,22.13,0.0,51.16,3.8,24.1,2017,4,True,True,True,False,3,Alto
2017-04-19,Petrolina/PE,-9.3986,-40.5008,28.36,35.77,21.59,0.0,51.61,4.82,23.65,2017,4,True,True,False,False,2,Médio
2017-04-20,Petrolina/PE,-9.3986,-40.5008,28.52,35.73,22.28,0.01,55.13,4.86,17.1,2017,4,True,False,False,False,1,Baixo
2017-04-21,Petrolina/PE,-9.3986,-40.5008,28.86,35.75,22.27,0.02,54.04,3.87,21.8,2017,4,True,False,False,False,1,Baixo
2017-04-22,Petrolina/PE,-9.3986,-40.5008,29.57,36.55,22.22,0.0,49.71,2.64,22.47,2017,4,True,True,False,True,3,Alto
2017-04-23,Petrolina/PE,-9.3986,-40.5008,30.41,36.74,23.96,0.0,48.84,2.86,20.21,2017,4,True,True,False,True,3,Alto
2017-04-24,Petrolina/PE,-9.3986,-40.5008,29.57,36.56,22.95,0.0,47.52,3.93,17.85,2017,4,True,True,False,True,3,Alto
2017-04-25,Petrolina/PE,-9.3986,-40.5008,28.95,36.09,21.95,0.0,49.83,4.16,22.24,2017,4,True,True,False,True,3,Alto
2017-04-26,Petrolina/PE,-9.3986,-40.5008,29.19,36.07,22.35,0.0,51.36,3.63,19.21,2017,4,True,True,False,False,2,Médio
2017-04-27,Petrolina/PE,-9.3986,-40.5008,29.39,36.85,22.14,0.0,46.47,3.89,23.75,2017,4,True,True,False,True,3,Alto
2017-04-28,Petrolina/PE,-9.3986,-40.5008,29.43,36.67,23.19,0.0,51.94,4.28,21.03,2017,4,True,True,False,False,2,Médio
2017-04-29,Petrolina/PE,-9.3986,-40.5008,27.36,33.18,21.19,0.05,56.82,5.03,18.53,2017,4,False,False,False,False,0,Baixo
2017-04-30,Petrolina/PE,-9.3986,-40.5008,27.78,34.77,21.78,0.01,51.07,4.71,15.99,2017,4,False,False,False,False,0,Baixo
